record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_00035,Determinants of Knowledge and Usage of Generative Artificial Intelligence in Agricultural Extension: Evidence From Tennessee Extension Personnel,2025,WoS; Scopus,uncertain,exclude,0.0,0.9,,E3,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on agricultural extension professionals, which is not considered a formal educational setting or population (students, instructors, administrators) within the scope of this meta-analysis.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_00777,Enhancing learner affective engagement: The impact of instructor emotional expressions and vocal charisma in asynchronous video-based online learning,2025,WoS; Scopus,uncertain,exclude,0.0,1.0,,E2,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study's focal point is instructor non-verbal cues and learner affective engagement, not the adoption or acceptance of AI technology. Deep learning is used as a method, not the subject of adoption.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_10443,Predicting student satisfaction of emergency remote learning in higher education during COVID-19 using machine learning techniques,2021,WoS; Scopus; PsycINFO,uncertain,exclude,0.0,1.0,,E2,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study investigates student satisfaction with emergency remote learning and general IT tools (Moodle, Microsoft Teams), not the adoption of AI technology as a focal point. Machine learning is employed as an analytical method rather than the subject of adoption.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_14424,AI-Driven Innovations in Adult EFL Learning: Exploring Potentials and Practicalities,2025,Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is an empirical quantitative investigation using questionnaires and ANOVA, focusing on AI adoption attitudes in adult EFL education with an adequate sample size (n=65), published in 2025, and is likely peer-reviewed with extractable effect sizes, though not explicitly stated.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_14425,Understanding AI and Mobile Learning Adoption in Malaysian Universities: A UTAUT-Based Model,2025,Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is a quantitative survey (n=263) in higher education focusing on AI adoption intention, published in 2025, and explicitly states determinants that significantly impact intention, implying effect size data. It meets all inclusion criteria.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_10467,Latent classes associated with the intention to use a symptom checker for self-triage,2021,WoS; Scopus; PsycINFO,uncertain,exclude,0.0,1.0,,E2,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on the intention to use symptom checkers, with AI mentioned only tangentially as an underlying technology, not as the focal point of adoption itself.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_00785,Leveraging AI-enhanced and emerging technologies for pedagogical innovations in higher education,2025,WoS; Scopus,uncertain,include,0.0,1.0,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","This is a quantitative empirical study in higher education, explicitly focusing on AI adoption and usage, reporting beta coefficients from PLS-SEM. All inclusion criteria regarding sample size, language, and publication year are met.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_15098,Reference Chatbots in Canadian Academic Libraries,2023,WoS; Scopus,uncertain,exclude,0.0,0.9,,E4,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study quantitatively examines the prevalence of chatbots in academic libraries (institutional adoption) rather than measuring individual user adoption or acceptance, making it unsuitable for a meta-analysis focused on individual-level outcomes and effect sizes.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_00787,Exploring the influence of ChatGPT on student academic success and career readiness,2025,WoS; Scopus,uncertain,include,0.0,1.0,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is a quantitative empirical study on ChatGPT usage by 290 students in an educational setting, reporting standardized beta values from SEM analysis, within the specified publication window, and from a peer-reviewed source.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_14448,Whether English Proficiency and English Self-Efficacy Influence the Credibility of ChatGPT-Generated English Content of EMI Students,2024,WoS; Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is a quantitative empirical analysis in an educational setting, focusing on the use and credibility of ChatGPT among EMI students, with a large sample size (n=800) and published in 2024. The use of MANCOVA indicates that relevant effect size data should be available.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_00064,"Effects of a prompt engineering intervention on undergraduate students' AI self-efficacy, AI knowledge and prompt engineering ability: A mixed methods study",2025,WoS; Scopus,uncertain,exclude,0.0,1.0,,E8,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study involved a sample size of 27 students, which is below the required minimum of n=50 for inclusion in the meta-analysis.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_14450,Understanding Chinese University EFL Learners' Perceptions of AI in English Writing,2024,WoS; Scopus,uncertain,include,0.0,1.0,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","This empirical quantitative study examines Chinese university EFL learners' perceptions and intentions to use AI (Grammarly) in an educational context, utilizing SEM with a sufficient sample size and published within the target timeframe.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_14451,Revolutionising Essay Evaluation: A Cutting-Edge Rubric for AI-Assisted Writing,2025,WoS; Scopus,uncertain,exclude,0.0,1.0,,E4,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study's primary focus is on developing and validating a rubric for evaluating AI-assisted writing, not on measuring human adoption of AI technology. Additionally, the sample size of 33 essays is below the required minimum of 50.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_07673,Artificial Intelligence Learning: Perceptions and Challenges in the Profile of Industrial Engineering Students,2025,IEEE,uncertain,uncertain,0.34,0.5,,,"Based on the title alone, the study appears educational and student-focused, but it is unclear whether it is a quantitative empirical design using explicit AI-adoption constructs (e.g., TAM/UTAUT) and whether it reports usable effect sizes; no abstract/method details are provided.","Title suggests educational context and AI relevance, but abstract is missing, making it impossible to verify quantitative nature, specific measures of adoption/acceptance, sample size, or statistical reporting.",uncertain,retry_codex_for_t2,oauth,,,,,,,T2_single_ai,,,MEDIUM,genuine_uncertain
REC_12768,From assistance to integrity: exploring the role of AI in academic communication across Russian and Turkish campuses,2025,WoS,uncertain,uncertain,0.32,0.5,,,"The title suggests an education-related AI topic and could be empirical, but the abstract provides no method, sample, constructs, or effect-size information, so inclusion criteria (quantitative effect reporting and adoption constructs like TAM/UTAUT) cannot be verified from the provided details.","Abstract not provided. Cannot confirm empirical quantitative study, explicit measurement of AI adoption/acceptance, sample size, or statistical relationships from title alone. Educational context and AI mention are present.",uncertain,retry_codex_for_t2,oauth,,,,,,,T2_single_ai,,,MEDIUM,genuine_uncertain
REC_10735,"Information literacy, data literacy, privacy literacy, and ChatGPT: Technology literacies align with perspectives on emerging technology adoption within communities",2023,PsycINFO,uncertain,uncertain,0.39,0.4,,,"The title is AI-focused and likely related to ChatGPT, but the record lacks abstract and bibliographic details needed to verify key criteria: whether it is an empirical quantitative study with student/teacher/education-staff participants, uses validated adoption constructs (e.g., TAM/UTAUT), and reports usable effect sizes.","Lacks explicit mention of quantitative methodology, educational context, sample size, and statistical relationships.",uncertain,retry_codex_for_t2,oauth,,,,,,,T2_single_ai,,,MEDIUM,genuine_uncertain
REC_06617,Antecedents and consequences of chatbot initial trust,2022,PsycINFO,uncertain,uncertain,0.36,0.5,,,"The entry provides only the title, with no abstract, publication year, language, sample, methodology, or effect-size information. While ‘chatbot’ and ‘trust’ suggest possible relevance to adoption constructs, it is not clearly education-focused and cannot be screened reliably without additional details.",Abstract is missing. Cannot confirm educational context (Inclusion #2) or specific measurement of adoption/acceptance/intention to use (Inclusion #3).,uncertain,retry_codex_for_t2,oauth,,,,,,,T2_single_ai,,,MEDIUM,genuine_uncertain
REC_07556,Environment for Education on Industry 4.0,2021,IEEE,uncertain,uncertain,0.18,0.3,,,"The title is too vague to confirm the study is an empirical quantitative investigation of AI adoption in education, and it provides no abstract details on method, adoption constructs (e.g., TAM/UTAUT), participants, effect sizes, publication year, or language. Full text screening is needed to avoid misclassification.","The title 'Environment for Education on Industry 4.0' indicates an educational context but does not explicitly mention AI-based tools/systems or the measurement of adoption/acceptance. Industry 4.0 is broad and may not solely focus on AI. Without an abstract, it's impossible to verify quantitative methodology, sample size, or statistical reporting.",uncertain,retry_codex_for_t2,oauth,,,,,,,T2_single_ai,,,MEDIUM,genuine_uncertain
REC_15473,Assessment of students about the use of the Alcula application in the educational process through data science and machine learning,2018,WoS,uncertain,uncertain,0.32,0.6,,,"Title suggests an educational AI tool but no abstract details on adoption metrics, sample size, or statistical relationships; can’t confirm inclusion criteria.","The title suggests an assessment of AI application use in education, aligning with several inclusion criteria. However, without the abstract, it's impossible to verify the study's empirical nature (quantitative, specific methods), sample size, and explicit reporting of statistical relationships.",uncertain,retry_codex_for_t2,oauth,,,,,,,T2_single_ai,gpt-5.1-codex-mini,,MEDIUM,genuine_uncertain
REC_13070,"Motivation, social emotion, and the acceptance of artificial intelligence virtual assistants—Trust-based mediating effects",2021,PsycINFO,uncertain,uncertain,0.43,0.6,,,"Title suggests AI assistants in education but abstract/details (sample size, quant stats, adoption measures) missing, so cannot confirm inclusion.","Title mentions 'acceptance of artificial intelligence virtual assistants' and 'mediating effects', which align with quantitative study and AI adoption. However, the educational context and sample size are not specified in the title, making it impossible to confirm inclusion based on criteria 2 and 4 without the abstract.",uncertain,retry_codex_for_t2,oauth,,,,,,,T2_single_ai,gpt-5.1-codex-mini,,MEDIUM,genuine_uncertain
