study_id,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location,flag,notes
S165,BI,UB,0.756,362.0,latest_human_R3_CORRELATIONS,,,
S165,EE,FC,0.782,362.0,latest_human_R3_CORRELATIONS,,,
S165,EE,PE,0.786,362.0,latest_human_R3_CORRELATIONS,,,
S165,EE,SI,0.696,362.0,latest_human_R3_CORRELATIONS,,,
S165,EE,UB,0.643,362.0,latest_human_R3_CORRELATIONS,,,
S165,FC,PE,0.767,362.0,latest_human_R3_CORRELATIONS,,,
S165,FC,SI,0.761,362.0,latest_human_R3_CORRELATIONS,,,
S165,FC,UB,0.726,362.0,latest_human_R3_CORRELATIONS,,,
S165,PE,SI,0.738,362.0,latest_human_R3_CORRELATIONS,,,
S165,PE,UB,0.624,362.0,latest_human_R3_CORRELATIONS,,,
S165,SI,UB,0.694,362.0,latest_human_R3_CORRELATIONS,,,
S002,BI,EE,0.696,300.0,latest_human_R3_CORRELATIONS,Table 9,,
S002,BI,FC,0.799,300.0,latest_human_R3_CORRELATIONS,,,
S002,BI,PE,0.694,300.0,latest_human_R3_CORRELATIONS,,,
S002,BI,SI,0.724,300.0,latest_human_R3_CORRELATIONS,,,
S002,BI,UB,0.692,300.0,latest_human_R3_CORRELATIONS,,,
S002,EE,FC,0.602,300.0,latest_human_R3_CORRELATIONS,,,
S002,EE,PE,0.592,300.0,latest_human_R3_CORRELATIONS,,,
S002,EE,SI,0.569,300.0,latest_human_R3_CORRELATIONS,,,
S002,EE,UB,0.523,300.0,latest_human_R3_CORRELATIONS,,,
S002,FC,PE,0.575,300.0,latest_human_R3_CORRELATIONS,,,
S002,FC,SI,0.632,300.0,latest_human_R3_CORRELATIONS,,,
S002,FC,UB,0.545,300.0,latest_human_R3_CORRELATIONS,,,
S002,PE,SI,0.534,300.0,latest_human_R3_CORRELATIONS,,,
S002,PE,UB,0.574,300.0,latest_human_R3_CORRELATIONS,,,
S002,SI,UB,0.489,300.0,latest_human_R3_CORRELATIONS,,,
S065,ATT,BI,0.8,517.0,latest_human_R3_CORRELATIONS,,,
S065,ATT,EE,0.697,517.0,latest_human_R3_CORRELATIONS,,,
S065,ATT,PE,0.774,517.0,latest_human_R3_CORRELATIONS,,,
S065,BI,EE,0.654,517.0,latest_human_R3_CORRELATIONS,,,
S065,BI,PE,0.73,517.0,latest_human_R3_CORRELATIONS,,,
S065,EE,PE,0.84,517.0,latest_human_R3_CORRELATIONS,,,
S207,ATT,BI,0.527,880.0,latest_human_R3_CORRELATIONS,Table 3,,
S207,ATT,EE,0.428,880.0,latest_human_R3_CORRELATIONS,,,
S207,ATT,PE,0.502,880.0,latest_human_R3_CORRELATIONS,,,
S207,BI,EE,0.514,880.0,latest_human_R3_CORRELATIONS,,,
S207,BI,PE,0.52,880.0,latest_human_R3_CORRELATIONS,,,
S207,EE,PE,0.545,880.0,latest_human_R3_CORRELATIONS,Table 3,,
S209,ATT,BI,0.723,523.0,latest_human_R3_CORRELATIONS,Table 3,,
S209,ATT,EE,0.797,523.0,latest_human_R3_CORRELATIONS,,,
S209,ATT,PE,0.772,523.0,latest_human_R3_CORRELATIONS,,,
S209,BI,EE,0.727,523.0,latest_human_R3_CORRELATIONS,,,
S209,BI,PE,0.718,523.0,latest_human_R3_CORRELATIONS,,,
S209,EE,PE,0.72,523.0,latest_human_R3_CORRELATIONS,,,
S197,BI,EE,0.69,237.0,latest_human_R3_CORRELATIONS,Table 3,,
S197,BI,PE,0.47,237.0,latest_human_R3_CORRELATIONS,,,
S197,BI,TRU,0.34,237.0,latest_human_R3_CORRELATIONS,,,
S197,EE,PE,0.44,237.0,latest_human_R3_CORRELATIONS,,,
S197,EE,TRU,0.24,237.0,latest_human_R3_CORRELATIONS,,,
S197,PE,TRU,0.48,237.0,latest_human_R3_CORRELATIONS,,,
S218,ATT,BI,0.784,242.0,latest_human_R4_CORRELATIONS,,,
S218,ATT,EE,0.688,242.0,latest_human_R4_CORRELATIONS,,,
S218,ATT,PE,0.701,242.0,latest_human_R4_CORRELATIONS,,,
S218,BI,EE,0.59,242.0,latest_human_R4_CORRELATIONS,,,
S218,BI,PE,0.632,242.0,latest_human_R4_CORRELATIONS,,,
S218,EE,PE,0.66,242.0,latest_human_R4_CORRELATIONS,,,
S218,PE,UB,0.032,242.0,latest_human_R4_CORRELATIONS,,,
S185,ANX,ATT,0.46,298.0,latest_human_R4_CORRELATIONS,,,
S185,ANX,BI,0.47,298.0,latest_human_R4_CORRELATIONS,,,
S185,ANX,EE,0.47,298.0,latest_human_R4_CORRELATIONS,,,
S185,ANX,FC,0.218,298.0,latest_human_R4_CORRELATIONS,,,
S185,ANX,PE,0.44,298.0,latest_human_R4_CORRELATIONS,,,
S185,ANX,SI,0.216,298.0,latest_human_R4_CORRELATIONS,,,
S185,ATT,BI,0.453,298.0,latest_human_R4_CORRELATIONS,,,"Discomfort, Insecurity, Subjective Norms, Perceived Bahavioral Control — outside 12-construct framework, not coded"
S185,ATT,EE,0.473,298.0,latest_human_R4_CORRELATIONS,,,
S185,ATT,FC,0.162,298.0,latest_human_R4_CORRELATIONS,,,
S185,ATT,PE,0.504,298.0,latest_human_R4_CORRELATIONS,,,
S185,ATT,SI,0.207,298.0,latest_human_R4_CORRELATIONS,,,
S185,BI,EE,0.524,298.0,latest_human_R4_CORRELATIONS,,,
S185,BI,FC,0.419,298.0,latest_human_R4_CORRELATIONS,,,
S185,BI,PE,0.459,298.0,latest_human_R4_CORRELATIONS,,,
S185,BI,SI,0.433,298.0,latest_human_R4_CORRELATIONS,,,
S185,EE,FC,0.156,298.0,latest_human_R4_CORRELATIONS,,,
S185,EE,PE,0.482,298.0,latest_human_R4_CORRELATIONS,,,
S185,EE,SI,0.279,298.0,latest_human_R4_CORRELATIONS,,,
S185,FC,PE,0.173,298.0,latest_human_R4_CORRELATIONS,,,
S185,FC,SI,0.164,298.0,latest_human_R4_CORRELATIONS,,,
S185,PE,SI,0.28,298.0,latest_human_R4_CORRELATIONS,,,
S194,BI,EE,0.44,469.0,latest_human_R4_CORRELATIONS,,,e-CloudAC - not coded
S194,BI,FC,0.49,469.0,latest_human_R4_CORRELATIONS,,,
S194,BI,PE,-0.08,469.0,latest_human_R4_CORRELATIONS,,,
S194,BI,SI,0.62,469.0,latest_human_R4_CORRELATIONS,,,
S194,BI,UB,0.64,469.0,latest_human_R4_CORRELATIONS,,,
S194,EE,FC,0.55,469.0,latest_human_R4_CORRELATIONS,,,
S194,EE,PE,-0.1,469.0,latest_human_R4_CORRELATIONS,,,
S194,EE,SI,0.52,469.0,latest_human_R4_CORRELATIONS,,,
S194,EE,UB,0.49,469.0,latest_human_R4_CORRELATIONS,,,
S194,FC,PE,-0.12,469.0,latest_human_R4_CORRELATIONS,,,
S194,FC,SI,0.59,469.0,latest_human_R4_CORRELATIONS,,,
S194,FC,UB,0.52,469.0,latest_human_R4_CORRELATIONS,,,
S194,PE,SI,-0.12,469.0,latest_human_R4_CORRELATIONS,,,
S194,PE,UB,-0.05,469.0,latest_human_R4_CORRELATIONS,,,
S194,SI,UB,0.56,469.0,latest_human_R4_CORRELATIONS,,,
S208,BI,EE,0.434,526.0,latest_human_R4_CORRELATIONS,,,
S208,BI,PE,0.241,526.0,latest_human_R4_CORRELATIONS,,,
S208,BI,SI,0.462,526.0,latest_human_R4_CORRELATIONS,,,
S208,BI,TRU,0.524,526.0,latest_human_R4_CORRELATIONS,,,
S208,EE,PE,0.402,526.0,latest_human_R4_CORRELATIONS,,,"Perceived Cybersecurity, Novelty Value, Willingness to Accept AI in Education - not coded"
S208,EE,SI,0.362,526.0,latest_human_R4_CORRELATIONS,,,
S208,EE,TRU,0.395,526.0,latest_human_R4_CORRELATIONS,,,
S208,PE,SI,0.296,526.0,latest_human_R4_CORRELATIONS,,,
S208,PE,TRU,0.295,526.0,latest_human_R4_CORRELATIONS,,,
S208,SI,TRU,0.241,526.0,latest_human_R4_CORRELATIONS,,,
S028,ATT,BI,0.877,508.0,latest_human_R4_CORRELATIONS,,,Novelty-seeking - not coded
S028,ATT,EE,0.63,508.0,latest_human_R4_CORRELATIONS,,,
S028,ATT,PE,0.809,508.0,latest_human_R4_CORRELATIONS,,,
S028,ATT,SE,0.721,508.0,latest_human_R4_CORRELATIONS,,,
S028,BI,EE,0.627,508.0,latest_human_R4_CORRELATIONS,,,
S028,BI,PE,0.823,508.0,latest_human_R4_CORRELATIONS,,,
S028,BI,SE,0.685,508.0,latest_human_R4_CORRELATIONS,,,
S028,EE,PE,0.667,508.0,latest_human_R4_CORRELATIONS,,,
S028,EE,SE,0.792,508.0,latest_human_R4_CORRELATIONS,,,
S028,PE,SE,0.744,508.0,latest_human_R4_CORRELATIONS,,,
S145,BI,EE,0.201,374.0,latest_human_R4_CORRELATIONS,,,"Supplemental resource, information accuracy, hedonic motivation, perceived cost - not coded"
S145,BI,UB,0.338,374.0,latest_human_R4_CORRELATIONS,,,
S145,EE,UB,0.204,374.0,latest_human_R4_CORRELATIONS,,,
S110,BI,EE,0.623,353.0,latest_human_R4_CORRELATIONS,,,Learning value - not coded
S110,BI,PE,0.681,353.0,latest_human_R4_CORRELATIONS,,,
S110,BI,SI,0.52,353.0,latest_human_R4_CORRELATIONS,,,
S016,ANX,ATT,0.338,382.0,latest_human_R4_CORRELATIONS,,,
S016,ANX,BI,0.325,382.0,latest_human_R4_CORRELATIONS,,,
S016,ANX,EE,0.358,382.0,latest_human_R4_CORRELATIONS,,,
S016,ANX,FC,0.372,382.0,latest_human_R4_CORRELATIONS,,,
S016,ANX,PE,0.399,382.0,latest_human_R4_CORRELATIONS,,,
S016,ANX,SE,-0.003,382.0,latest_human_R4_CORRELATIONS,,,
S016,ATT,BI,0.405,382.0,latest_human_R4_CORRELATIONS,,,
S016,ATT,EE,0.301,382.0,latest_human_R4_CORRELATIONS,,,
S016,ATT,FC,0.348,382.0,latest_human_R4_CORRELATIONS,,,
S016,ATT,PE,0.355,382.0,latest_human_R4_CORRELATIONS,,,
S016,ATT,SE,0.075,382.0,latest_human_R4_CORRELATIONS,,,
S016,BI,EE,0.311,382.0,latest_human_R4_CORRELATIONS,,,
S016,BI,FC,0.388,382.0,latest_human_R4_CORRELATIONS,,,
S016,BI,PE,0.357,382.0,latest_human_R4_CORRELATIONS,,,
S016,BI,SE,0.042,382.0,latest_human_R4_CORRELATIONS,,,
S016,EE,FC,0.338,382.0,latest_human_R4_CORRELATIONS,,,
S016,EE,PE,0.375,382.0,latest_human_R4_CORRELATIONS,,,
S016,EE,SE,0.037,382.0,latest_human_R4_CORRELATIONS,,,
S016,FC,PE,0.405,382.0,latest_human_R4_CORRELATIONS,,,
S016,FC,SE,-0.084,382.0,latest_human_R4_CORRELATIONS,,,
S016,PE,SE,0.02,382.0,latest_human_R4_CORRELATIONS,,,
S097,ATT,BI,0.94,210.0,latest_human_R4_CORRELATIONS,,,
S097,ATT,EE,0.88,210.0,latest_human_R4_CORRELATIONS,,,
S097,ATT,PE,0.87,210.0,latest_human_R4_CORRELATIONS,,,
S097,ATT,UB,0.9,210.0,latest_human_R4_CORRELATIONS,,,
S097,BI,EE,0.9,210.0,latest_human_R4_CORRELATIONS,,,
S097,BI,PE,0.9,210.0,latest_human_R4_CORRELATIONS,,,
S097,BI,UB,0.93,210.0,latest_human_R4_CORRELATIONS,,,
S097,EE,PE,0.86,210.0,latest_human_R4_CORRELATIONS,,,
S097,EE,UB,0.87,210.0,latest_human_R4_CORRELATIONS,,,
S097,PE,UB,0.88,210.0,latest_human_R4_CORRELATIONS,,,
S090,EE,PE,0.46,681.0,latest_human_R4_CORRELATIONS,,,
S090,EE,UB,0.47,681.0,latest_human_R4_CORRELATIONS,,,
S090,PE,UB,0.74,681.0,latest_human_R4_CORRELATIONS,,,
S176,BI,EE,0.23,1214.0,latest_human_R4_CORRELATIONS,,,
S176,BI,FC,0.53,1214.0,latest_human_R4_CORRELATIONS,,,
S176,BI,PE,0.05,1214.0,latest_human_R4_CORRELATIONS,,,
S176,BI,SI,0.09,1214.0,latest_human_R4_CORRELATIONS,,,
S176,BI,TRU,0.57,1214.0,latest_human_R4_CORRELATIONS,,,
S176,BI,UB,0.63,1214.0,latest_human_R4_CORRELATIONS,,,
S176,EE,FC,0.24,1214.0,latest_human_R4_CORRELATIONS,,,
S176,EE,PE,0.15,1214.0,latest_human_R4_CORRELATIONS,,,
S176,EE,SI,0.02,1214.0,latest_human_R4_CORRELATIONS,,,
S176,EE,TRU,0.31,1214.0,latest_human_R4_CORRELATIONS,,,
S176,EE,UB,0.25,1214.0,latest_human_R4_CORRELATIONS,,,
S176,FC,PE,0.39,1214.0,latest_human_R4_CORRELATIONS,,,
S176,FC,SI,0.32,1214.0,latest_human_R4_CORRELATIONS,,,
S176,FC,TRU,0.55,1214.0,latest_human_R4_CORRELATIONS,,,
S176,FC,UB,0.71,1214.0,latest_human_R4_CORRELATIONS,,,
S176,PE,SI,0.75,1214.0,latest_human_R4_CORRELATIONS,,,
S176,PE,TRU,0.25,1214.0,latest_human_R4_CORRELATIONS,,,
S176,PE,UB,0.47,1214.0,latest_human_R4_CORRELATIONS,,,
S176,SI,TRU,0.32,1214.0,latest_human_R4_CORRELATIONS,,,
S176,SI,UB,0.37,1214.0,latest_human_R4_CORRELATIONS,,,
S176,TRU,UB,0.67,1214.0,latest_human_R4_CORRELATIONS,,,
S047,BI,EE,0.448,359.0,latest_human_R4_CORRELATIONS,,,
S047,BI,FC,0.308,359.0,latest_human_R4_CORRELATIONS,,,
S047,BI,PE,0.524,359.0,latest_human_R4_CORRELATIONS,,,
S047,BI,SI,0.534,359.0,latest_human_R4_CORRELATIONS,,,
S047,EE,FC,0.304,359.0,latest_human_R4_CORRELATIONS,,,
S047,EE,PE,0.573,359.0,latest_human_R4_CORRELATIONS,,,
S047,EE,SI,0.506,359.0,latest_human_R4_CORRELATIONS,,,
S047,FC,PE,0.325,359.0,latest_human_R4_CORRELATIONS,,,
S047,FC,SI,0.488,359.0,latest_human_R4_CORRELATIONS,,,
S047,PE,SI,0.639,359.0,latest_human_R4_CORRELATIONS,,,
S072,ANX,BI,-0.623,500.0,latest_human_R4_CORRELATIONS,,,
S072,ANX,EE,-0.592,500.0,latest_human_R4_CORRELATIONS,,,
S072,ANX,FC,-0.568,500.0,latest_human_R4_CORRELATIONS,,,
S072,ANX,PE,-0.522,500.0,latest_human_R4_CORRELATIONS,,,
S072,ANX,SI,-0.571,500.0,latest_human_R4_CORRELATIONS,,,
S072,ANX,UB,-0.506,500.0,latest_human_R4_CORRELATIONS,,,
S072,BI,EE,0.664,500.0,latest_human_R4_CORRELATIONS,,,
S072,BI,FC,0.666,500.0,latest_human_R4_CORRELATIONS,,,
S072,BI,PE,0.636,500.0,latest_human_R4_CORRELATIONS,,,
S072,BI,SI,0.696,500.0,latest_human_R4_CORRELATIONS,,,
S072,BI,UB,0.646,500.0,latest_human_R4_CORRELATIONS,,,
S072,EE,FC,0.68,500.0,latest_human_R4_CORRELATIONS,,,
S072,EE,PE,0.706,500.0,latest_human_R4_CORRELATIONS,,,
S072,EE,SI,0.717,500.0,latest_human_R4_CORRELATIONS,,,
S072,EE,UB,0.646,500.0,latest_human_R4_CORRELATIONS,,,
S072,FC,PE,0.705,500.0,latest_human_R4_CORRELATIONS,,,
S072,FC,SI,0.734,500.0,latest_human_R4_CORRELATIONS,,,
S072,FC,UB,0.591,500.0,latest_human_R4_CORRELATIONS,,,
S072,PE,SI,0.67,500.0,latest_human_R4_CORRELATIONS,,,
S072,PE,UB,0.464,500.0,latest_human_R4_CORRELATIONS,,,
S072,SI,UB,0.498,500.0,latest_human_R4_CORRELATIONS,,,
S219,ANX,ATT,-0.08,432.0,latest_human_R4_CORRELATIONS,,,
S219,ANX,BI,-0.12,432.0,latest_human_R4_CORRELATIONS,,,
S219,ANX,EE,-0.1,432.0,latest_human_R4_CORRELATIONS,,,
S219,ANX,PE,-0.07,432.0,latest_human_R4_CORRELATIONS,,,
S219,ATT,BI,0.65,432.0,latest_human_R4_CORRELATIONS,,,
S219,ATT,EE,0.6,432.0,latest_human_R4_CORRELATIONS,,,
S219,ATT,PE,0.63,432.0,latest_human_R4_CORRELATIONS,,,
S219,BI,EE,0.56,432.0,latest_human_R4_CORRELATIONS,,,
S219,BI,PE,0.5,432.0,latest_human_R4_CORRELATIONS,,,
S219,EE,PE,0.61,432.0,latest_human_R4_CORRELATIONS,,,
S052,BI,EE,0.701,524.0,latest_human_R4_CORRELATIONS,,,
S052,BI,FC,0.546,524.0,latest_human_R4_CORRELATIONS,,,
S052,BI,PE,0.804,524.0,latest_human_R4_CORRELATIONS,,,
S052,BI,SI,0.613,524.0,latest_human_R4_CORRELATIONS,,,
S052,EE,FC,0.557,524.0,latest_human_R4_CORRELATIONS,,,
S052,EE,PE,0.796,524.0,latest_human_R4_CORRELATIONS,,,
S052,EE,SI,0.542,524.0,latest_human_R4_CORRELATIONS,,,
S052,FC,PE,0.538,524.0,latest_human_R4_CORRELATIONS,,,
S052,FC,SI,0.413,524.0,latest_human_R4_CORRELATIONS,,,
S052,PE,SI,0.651,524.0,latest_human_R4_CORRELATIONS,,,
S146,BI,EE,0.566,346.0,latest_human_R4_CORRELATIONS,,,
S146,BI,PE,0.459,346.0,latest_human_R4_CORRELATIONS,,,
S146,BI,SE,0.33,346.0,latest_human_R4_CORRELATIONS,,,
S146,BI,SI,0.379,346.0,latest_human_R4_CORRELATIONS,,,
S146,BI,UB,0.482,346.0,latest_human_R4_CORRELATIONS,,,
S146,EE,PE,0.587,346.0,latest_human_R4_CORRELATIONS,,,
S146,EE,SE,0.268,346.0,latest_human_R4_CORRELATIONS,,,
S146,EE,SI,0.468,346.0,latest_human_R4_CORRELATIONS,,,
S146,EE,UB,0.327,346.0,latest_human_R4_CORRELATIONS,,,
S146,PE,SE,0.529,346.0,latest_human_R4_CORRELATIONS,,,
S146,PE,SI,0.487,346.0,latest_human_R4_CORRELATIONS,,,
S146,PE,UB,0.338,346.0,latest_human_R4_CORRELATIONS,,,
S146,SE,SI,0.438,346.0,latest_human_R4_CORRELATIONS,,,
S146,SE,UB,0.38,346.0,latest_human_R4_CORRELATIONS,,,
S146,SI,UB,0.383,346.0,latest_human_R4_CORRELATIONS,,,
S111,BI,PE,0.703,224.0,latest_human_R4_CORRELATIONS,,,
S111,BI,SE,0.769,224.0,latest_human_R4_CORRELATIONS,,,
S111,BI,SI,0.806,224.0,latest_human_R4_CORRELATIONS,,,
S111,PE,SE,0.722,224.0,latest_human_R4_CORRELATIONS,,,
S111,PE,SI,0.667,224.0,latest_human_R4_CORRELATIONS,,,
S111,SE,SI,0.828,224.0,latest_human_R4_CORRELATIONS,,,
S045,ATT,BI,0.712,184.0,latest_human_R4_CORRELATIONS,,,
S045,ATT,EE,0.561,184.0,latest_human_R4_CORRELATIONS,,,
S045,ATT,PE,0.748,184.0,latest_human_R4_CORRELATIONS,,,
S045,ATT,UB,0.683,184.0,latest_human_R4_CORRELATIONS,,,
S045,BI,EE,0.393,184.0,latest_human_R4_CORRELATIONS,,,
S045,BI,PE,0.745,184.0,latest_human_R4_CORRELATIONS,,,
S045,BI,UB,0.615,184.0,latest_human_R4_CORRELATIONS,,,
S045,EE,PE,0.572,184.0,latest_human_R4_CORRELATIONS,,,
S045,EE,UB,0.388,184.0,latest_human_R4_CORRELATIONS,,,
S045,PE,UB,0.682,184.0,latest_human_R4_CORRELATIONS,,,
S212,ATT,BI,0.521,465.0,latest_human_R4_CORRELATIONS,,,
S212,ATT,EE,0.57,465.0,latest_human_R4_CORRELATIONS,,,
S212,ATT,PE,0.198,465.0,latest_human_R4_CORRELATIONS,,,
S212,ATT,UB,0.198,465.0,latest_human_R4_CORRELATIONS,,,
S212,BI,EE,0.618,465.0,latest_human_R4_CORRELATIONS,,,
S212,BI,PE,0.256,465.0,latest_human_R4_CORRELATIONS,,,
S212,EE,PE,0.179,465.0,latest_human_R4_CORRELATIONS,,,
S212,EE,UB,0.179,465.0,latest_human_R4_CORRELATIONS,,,
S186,BI,EE,0.327,657.0,latest_human_R4_CORRELATIONS,,,
S186,BI,FC,0.566,657.0,latest_human_R4_CORRELATIONS,,,
S186,BI,PE,0.599,657.0,latest_human_R4_CORRELATIONS,,,
S186,BI,SE,0.159,657.0,latest_human_R4_CORRELATIONS,,,
S186,BI,UB,0.237,657.0,latest_human_R4_CORRELATIONS,,,
S186,EE,FC,0.507,657.0,latest_human_R4_CORRELATIONS,,,
S186,EE,PE,0.38,657.0,latest_human_R4_CORRELATIONS,,,
S186,EE,SE,0.05,657.0,latest_human_R4_CORRELATIONS,,,
S186,EE,UB,0.169,657.0,latest_human_R4_CORRELATIONS,,,
S186,FC,PE,0.628,657.0,latest_human_R4_CORRELATIONS,,,
S186,FC,SE,0.084,657.0,latest_human_R4_CORRELATIONS,,,
S186,FC,UB,0.127,657.0,latest_human_R4_CORRELATIONS,,,
S186,PE,SE,0.095,657.0,latest_human_R4_CORRELATIONS,,,
S186,PE,UB,0.168,657.0,latest_human_R4_CORRELATIONS,,,
S186,SE,UB,-0.029,657.0,latest_human_R4_CORRELATIONS,,,
S163,ATT,BI,0.74,300.0,latest_human_R4_CORRELATIONS,,,
S163,ATT,PE,0.68,300.0,latest_human_R4_CORRELATIONS,,,
S163,ATT,SE,0.68,300.0,latest_human_R4_CORRELATIONS,,,
S163,ATT,SI,0.74,300.0,latest_human_R4_CORRELATIONS,,,
S163,ATT,TRU,0.74,300.0,latest_human_R4_CORRELATIONS,,,
S163,BI,PE,0.59,300.0,latest_human_R4_CORRELATIONS,,,
S163,BI,SE,0.61,300.0,latest_human_R4_CORRELATIONS,,,
S163,BI,SI,0.67,300.0,latest_human_R4_CORRELATIONS,,,
S163,BI,TRU,0.66,300.0,latest_human_R4_CORRELATIONS,,,
S163,PE,SE,0.68,300.0,latest_human_R4_CORRELATIONS,,,
S163,PE,SI,0.64,300.0,latest_human_R4_CORRELATIONS,,,
S163,PE,TRU,0.66,300.0,latest_human_R4_CORRELATIONS,,,
S163,SE,SI,0.62,300.0,latest_human_R4_CORRELATIONS,,,
S163,SE,TRU,0.65,300.0,latest_human_R4_CORRELATIONS,,,
S163,SI,TRU,0.68,300.0,latest_human_R4_CORRELATIONS,,,
S048,ATT,BI,0.82,355.0,latest_human_R4_CORRELATIONS,,,
S048,ATT,EE,0.453,355.0,latest_human_R4_CORRELATIONS,,,
S048,ATT,FC,0.34,355.0,latest_human_R4_CORRELATIONS,,,
S048,ATT,PE,0.659,355.0,latest_human_R4_CORRELATIONS,,,
S048,ATT,SI,0.589,355.0,latest_human_R4_CORRELATIONS,,,
S048,ATT,TRU,0.527,355.0,latest_human_R4_CORRELATIONS,,,
S048,ATT,UB,0.769,355.0,latest_human_R4_CORRELATIONS,,,
S048,BI,EE,0.398,355.0,latest_human_R4_CORRELATIONS,,,
S048,BI,TRU,0.442,355.0,latest_human_R4_CORRELATIONS,,,
S048,BI,UB,0.829,355.0,latest_human_R4_CORRELATIONS,,,
S048,EE,FC,0.364,355.0,latest_human_R4_CORRELATIONS,,,
S048,EE,PE,0.31,355.0,latest_human_R4_CORRELATIONS,,,
S048,EE,SI,0.323,355.0,latest_human_R4_CORRELATIONS,,,
S048,EE,TRU,0.235,355.0,latest_human_R4_CORRELATIONS,,,
S048,FC,PE,0.471,355.0,latest_human_R4_CORRELATIONS,,,
S048,FC,SI,0.259,355.0,latest_human_R4_CORRELATIONS,,,
S048,FC,TRU,-0.035,355.0,latest_human_R4_CORRELATIONS,,,
S048,PE,SI,0.538,355.0,latest_human_R4_CORRELATIONS,,,
S048,PE,TRU,0.481,355.0,latest_human_R4_CORRELATIONS,,,
S048,PE,UB,0.596,355.0,latest_human_R4_CORRELATIONS,,,
S048,SI,TRU,0.28,355.0,latest_human_R4_CORRELATIONS,,,
S007,ATT,BI,0.403,363.0,latest_human_R4_CORRELATIONS,,,
S007,BI,FC,-0.086,363.0,latest_human_R4_CORRELATIONS,,,
S007,BI,PE,0.255,363.0,latest_human_R4_CORRELATIONS,,,
S007,BI,SE,-0.029,363.0,latest_human_R4_CORRELATIONS,,,
S007,BI,SI,-0.054,363.0,latest_human_R4_CORRELATIONS,,,
S142,ATT,FC,0.622,368.0,latest_human_R4_CORRELATIONS,,,
S142,ATT,UB,0.667,368.0,latest_human_R4_CORRELATIONS,,,
S142,FC,UB,0.649,368.0,latest_human_R4_CORRELATIONS,,,
S012,BI,EE,0.776,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.602
S012,BI,FC,0.766,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.586
S012,BI,PE,0.787,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.619
S012,BI,SI,0.491,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.241
S012,EE,FC,0.79,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.624
S012,EE,PE,0.787,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.62
S012,EE,SI,0.335,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.112
S012,FC,PE,0.741,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.549
S012,FC,SI,0.366,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.134
S012,PE,SI,0.383,1190.0,latest_human_R4_CORRELATIONS,,,sqrt of squared correlation 0.147
S184,BI,FC,0.48,907.0,latest_human_R4_CORRELATIONS,,,
S184,BI,SE,0.37,907.0,latest_human_R4_CORRELATIONS,,,
S184,BI,SI,0.58,907.0,latest_human_R4_CORRELATIONS,,,
S184,BI,UB,0.36,907.0,latest_human_R4_CORRELATIONS,,,
S184,FC,SE,0.49,907.0,latest_human_R4_CORRELATIONS,,,
S184,FC,SI,0.56,907.0,latest_human_R4_CORRELATIONS,,,
S184,FC,UB,0.33,907.0,latest_human_R4_CORRELATIONS,,,
S184,SE,SI,0.47,907.0,latest_human_R4_CORRELATIONS,,,
S184,SE,UB,0.23,907.0,latest_human_R4_CORRELATIONS,,,
S184,SI,UB,0.28,907.0,latest_human_R4_CORRELATIONS,,,
S214,BI,EE,0.484,1117.0,latest_human_R4_CORRELATIONS,,,
S214,BI,FC,0.536,1117.0,latest_human_R4_CORRELATIONS,,,
S214,BI,PE,0.486,1117.0,latest_human_R4_CORRELATIONS,,,
S214,BI,SI,0.398,1117.0,latest_human_R4_CORRELATIONS,,,
S214,EE,FC,0.629,1117.0,latest_human_R4_CORRELATIONS,,,
S214,EE,PE,0.561,1117.0,latest_human_R4_CORRELATIONS,,,
S214,EE,SI,0.479,1117.0,latest_human_R4_CORRELATIONS,,,
S214,FC,PE,0.437,1117.0,latest_human_R4_CORRELATIONS,,,
S214,FC,SI,0.388,1117.0,latest_human_R4_CORRELATIONS,,,
S214,PE,SI,0.561,1117.0,latest_human_R4_CORRELATIONS,,,
S013,BI,EE,0.503,460.0,latest_human_R4_CORRELATIONS,,,
S013,BI,FC,0.484,460.0,latest_human_R4_CORRELATIONS,,,
S013,BI,PE,0.671,460.0,latest_human_R4_CORRELATIONS,,,
S013,BI,SE,0.516,460.0,latest_human_R4_CORRELATIONS,,,
S013,BI,SI,0.566,460.0,latest_human_R4_CORRELATIONS,,,
S013,EE,FC,0.479,460.0,latest_human_R4_CORRELATIONS,,,
S013,EE,PE,0.575,460.0,latest_human_R4_CORRELATIONS,,,
S013,EE,SE,0.535,460.0,latest_human_R4_CORRELATIONS,,,
S013,EE,SI,0.392,460.0,latest_human_R4_CORRELATIONS,,,
S013,FC,PE,0.485,460.0,latest_human_R4_CORRELATIONS,,,
S013,FC,SE,0.686,460.0,latest_human_R4_CORRELATIONS,,,
