record_id,decision,confidence,code,reason,model,timestamp
REC_11270,uncertain,0.55,,Conversational robots in French education; unclear if chatbot or physical robot,claude-opus-4-6,2026-02-26 15:12:18
REC_12421,uncertain,0.5,,"Pre-service math teachers' GenAI perceptions; semester-long study, may be descriptive",claude-opus-4-6,2026-02-26 15:12:18
REC_01256,exclude,0.8,E-FT2,"Student AI competency self-efficacy scale; measures competency, not adoption",claude-opus-4-6,2026-02-26 15:12:18
REC_01853,include,0.9,,Muslim students' AI acceptance in Islamic education using extended TAM,claude-opus-4-6,2026-02-26 15:12:18
REC_03579,exclude,0.8,E-FT2,"Digital competence and pedagogical innovation; AI readiness as moderator, DV is innovation",claude-opus-4-6,2026-02-26 15:12:18
REC_03885,uncertain,0.55,,"GenAI in Thai English learning; engagement/outcomes, unclear adoption model",claude-opus-4-6,2026-02-26 15:12:18
REC_09445,uncertain,0.55,,"AI in Moroccan HE; benefits/challenges from academic perception, may be descriptive",claude-opus-4-6,2026-02-26 15:12:18
REC_07620,include,0.9,,AI literacy + anxiety + TAM for Chinese scholars' AI behavioral intentions,claude-opus-4-6,2026-02-26 15:12:18
REC_11281,include,0.85,,"Students' AI willingness in Jordan; 330 students, quantitative",claude-opus-4-6,2026-02-26 15:12:18
REC_01854,include,0.85,,AI acceptance/use for self-directed research learning in Nigerian postgrads,claude-opus-4-6,2026-02-26 15:12:18
REC_07624,include,0.8,,KSU arts students' AI behavioral intention and attitude; HE context,claude-opus-4-6,2026-02-26 15:12:18
REC_03583,uncertain,0.55,,Nursing students' personality traits and AI use/attitudes; may not have SEM,claude-opus-4-6,2026-02-26 15:12:18
REC_09446,uncertain,0.55,,"Chinese EFL teachers' LLM beliefs; latent profile analysis, not standard SEM",claude-opus-4-6,2026-02-26 15:12:18
REC_11284,include,0.9,,Students' ChatGPT beliefs → intentions in ESL using TPB,claude-opus-4-6,2026-02-26 15:12:18
REC_01269,uncertain,0.55,,"Self-esteem and GAI dependency; dependency focus, not standard adoption",claude-opus-4-6,2026-02-26 15:12:18
REC_03887,include,0.85,,Learners' behavioral intention to use AI in education; adoption model,claude-opus-4-6,2026-02-26 15:12:18
REC_11285,exclude,0.8,E-FT5,AI-assisted learning in EMI; TTS/voice cloning case study,claude-opus-4-6,2026-02-26 15:12:18
REC_02461,include,0.85,,UTAUT for early warning system acceptance in HE; AI system + education,claude-opus-4-6,2026-02-26 15:12:18
REC_01270,uncertain,0.55,,"Fear of innovation to AI dependency; mediating roles, not standard adoption",claude-opus-4-6,2026-02-26 15:12:18
REC_03585,uncertain,0.55,,"AI in Nigerian nursing education; knowledge/exposure/willingness, may be descriptive",claude-opus-4-6,2026-02-26 15:12:18
REC_03889,include,0.85,,"Researchers' AI model use; social influence, self-efficacy, integrity in academia",claude-opus-4-6,2026-02-26 15:12:18
REC_09450,uncertain,0.55,,"Saudi EFL learners' ChatGPT engagement; mixed-methods, may be descriptive",claude-opus-4-6,2026-02-26 15:12:18
REC_07629,include,0.85,,AI adoption for collaboration in inclusive HE; adoption + education,claude-opus-4-6,2026-02-26 15:12:18
REC_12430,uncertain,0.55,,ChatGPT impact on goal orientations/self-efficacy; outcome focus,claude-opus-4-6,2026-02-26 15:12:18
REC_03890,include,0.9,,ChatGPT adoption for data analytics using UTAUT; social science students in Oman,claude-opus-4-6,2026-02-26 15:12:18
REC_11287,exclude,0.8,E-FT5,"Student expectations for adaptive revision; preferences/design, not adoption measurement",claude-opus-4-6,2026-02-26 15:12:18
REC_09451,include,0.9,,LLM acceptance as integrated reading tool using UTAUT; education,claude-opus-4-6,2026-02-26 15:12:18
REC_01285,include,0.9,,GenAI use for educational sustainability using SEM-ANN analysis,claude-opus-4-6,2026-02-26 15:12:18
REC_11288,uncertain,0.55,,GenAI use level and influencing factors; may be descriptive analysis,claude-opus-4-6,2026-02-26 15:12:18
REC_09454,include,0.85,,Digital mindset and AI integration among open education teachers; sensemaking theory,claude-opus-4-6,2026-02-26 15:12:18
REC_03895,include,0.85,,AI behavioral intentions and student performance in HE; adoption model,claude-opus-4-6,2026-02-26 15:12:18
REC_07631,exclude,0.8,E-FT2,"AI adaptive learning platform and reading proficiency; DV is proficiency, not adoption",claude-opus-4-6,2026-02-26 15:12:18
REC_01860,include,0.9,,AI adoption/use in education using UTAUT2; school and university students,claude-opus-4-6,2026-02-26 15:12:18
REC_03899,uncertain,0.55,,"Chatbots in HE; mixed-methods with systematic review + survey, may be descriptive",claude-opus-4-6,2026-02-26 15:12:18
REC_12442,uncertain,0.55,,Students' ChatGPT attitudes in education; may be descriptive,claude-opus-4-6,2026-02-26 15:14:21
REC_07632,uncertain,0.55,,"AI literacy structure and factors in Central European HE; attitudes/readiness, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_12446,include,0.85,,MCQ assessment formulation with AI/chatbot; technology readiness acceptance model + education,claude-opus-4-6,2026-02-26 15:14:21
REC_01291,uncertain,0.55,,"GenAI perceptions in HE; stakeholder analysis over two years, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_12447,exclude,0.8,E-FT5,Peer intelligent agent instructional strategies; experimental intervention measuring oral performance,claude-opus-4-6,2026-02-26 15:14:21
REC_02479,exclude,0.8,E-FT2,Visual-GenAI learning analytics and student engagement; DV is engagement not adoption,claude-opus-4-6,2026-02-26 15:14:21
REC_02481,exclude,0.85,E-FT3,"Self-testing prediction in online courses using ML; ML as method, not AI focal adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_12448,uncertain,0.55,,"EFL teachers' AI readiness; readiness assessment, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_09475,exclude,0.8,E-FT2,"AI acceptance impact on critical thinking motivation; DV is CTM, not adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_01434,uncertain,0.55,,"L2 learners' ChatGPT perception and writing proficiency; mixed methods, outcome focus",claude-opus-4-6,2026-02-26 15:14:21
REC_12462,uncertain,0.55,,AI risks/benefits perceptions in Pakistan; may be descriptive,claude-opus-4-6,2026-02-26 15:14:21
REC_09480,uncertain,0.5,,"Medical students' LLM perceptions; multinational cross-sectional, likely descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_01439,include,0.9,,Predicting chatbot use in education using PLS-SEM + ML; adoption model + education,claude-opus-4-6,2026-02-26 15:14:21
REC_02501,uncertain,0.55,,"AI perception in pharmacy school; ethical concerns, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_03935,include,0.8,,AI fine-tuning and learner adoption factors for low-resource language translation,claude-opus-4-6,2026-02-26 15:14:21
REC_11304,uncertain,0.5,,Student perceptions/preferences in AI-driven learning; may be descriptive,claude-opus-4-6,2026-02-26 15:14:21
REC_01902,include,0.85,,Smart education continuance intention; UTAUT + sensory stimuli + AI education,claude-opus-4-6,2026-02-26 15:14:21
REC_11308,include,0.85,,AI chatbot acceptance for virtual collaborative learning in Malaysia,claude-opus-4-6,2026-02-26 15:14:21
REC_12480,exclude,0.85,E-FT3,"Emotion Recognition System awareness/readiness; ERS technology, not AI focal",claude-opus-4-6,2026-02-26 15:14:21
REC_01453,exclude,0.8,E-FT2,"Perceived TPACK and deep learning; DV is deep learning, not AI adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_01905,uncertain,0.55,,"AI-assisted L2 learning attitude scale validation; attitude construct, not standard adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_02506,uncertain,0.5,,"AI in continuing pharmacy education; institutional practice survey, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_01457,include,0.8,,AI antecedents and demographics in HE; AI usage/benefits/patronization dimensions,claude-opus-4-6,2026-02-26 15:14:21
REC_01906,include,0.85,,"College students' AI use for L2 learning; self-efficacy, anxiety, attitude + TAM-based",claude-opus-4-6,2026-02-26 15:14:21
REC_11312,include,0.8,,Indonesian lecturers' AI-based software use for scientific writing; quantitative,claude-opus-4-6,2026-02-26 15:14:21
REC_01466,include,0.9,,College students' AI tool usage; SOR model + rational behavior + SEM,claude-opus-4-6,2026-02-26 15:14:21
REC_03939,uncertain,0.55,,Global/educational disparities in GenAI; L2 teacher training usage patterns,claude-opus-4-6,2026-02-26 15:14:21
REC_02529,include,0.85,,Behavioral intention to use AI Copilot through TAM; faculty/students + education,claude-opus-4-6,2026-02-26 15:14:21
REC_03959,include,0.8,,GenAI adoption in teacher education; pre-service teachers' adoption attributes,claude-opus-4-6,2026-02-26 15:14:21
REC_12492,uncertain,0.55,,ChatGPT measurement instruments for student knowledge/usage/attitude; instrument study,claude-opus-4-6,2026-02-26 15:14:21
REC_01474,include,0.85,,GenAI acceptance and AI anxiety among university students; sequential mediation,claude-opus-4-6,2026-02-26 15:14:21
REC_01917,exclude,0.8,E-FT2,Chinese learners' grit/self-efficacy on engagement in AI learning; DV is engagement,claude-opus-4-6,2026-02-26 15:14:21
REC_02530,uncertain,0.5,,"Cross-national student AI attitudes; data article, may be descriptive dataset only",claude-opus-4-6,2026-02-26 15:14:21
REC_11325,exclude,0.85,E-FT3,"Physics virtual laboratory platform development; POGIL, not AI focal",claude-opus-4-6,2026-02-26 15:14:21
REC_12493,uncertain,0.55,,"GenAI role perceptions; Saudi students, five axes analysis, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_03989,include,0.85,,ChatGPT usage/WOM among university students and office workers; engagement model,claude-opus-4-6,2026-02-26 15:14:21
REC_01919,exclude,0.8,E-FT2,GenAI and digital entrepreneurship; DV is entrepreneurial outcomes,claude-opus-4-6,2026-02-26 15:14:21
REC_10039,include,0.9,,Gen-AI acceptance by K-12 math teachers; TAM + TPB integrated + education,claude-opus-4-6,2026-02-26 15:14:21
REC_12769,include,0.8,,Faculty resistance to GenAI using Innovation Resistance Theory; HE context,claude-opus-4-6,2026-02-26 15:14:21
REC_05243,include,0.85,,Students' AI-assisted language learning behavioral intentions; education + adoption,claude-opus-4-6,2026-02-26 15:14:21
REC_03992,uncertain,0.55,,"Human-AI trust in education; trust study, unclear if standard adoption model",claude-opus-4-6,2026-02-26 15:14:21
REC_05244,include,0.9,,AI speech evaluation program acceptance using TAM/IMTA; EFL education,claude-opus-4-6,2026-02-26 15:14:21
REC_03995,uncertain,0.55,,"Nursing students' AI attitudes/readiness; cross-sectional, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_10063,include,0.85,,Academic overload effect on AI use among preservice teachers; mediation model,claude-opus-4-6,2026-02-26 15:14:21
REC_05290,exclude,0.85,E-FT3,Learning approach shifts in accounting education; not AI focal technology,claude-opus-4-6,2026-02-26 15:14:21
REC_03997,uncertain,0.55,,"Nursing faculty AI knowledge/skills/attitude; KAP study, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_05350,uncertain,0.55,,Students' perceptions of AI teaching assistants in online education; may be descriptive,claude-opus-4-6,2026-02-26 15:14:21
REC_11724,exclude,0.85,E-FT3,"ML algorithms to predict mobile learning intention; mobile learning, not AI focal",claude-opus-4-6,2026-02-26 15:14:21
REC_01930,include,0.85,,Music teachers' active learning intention and AI using SEM + COR theory,claude-opus-4-6,2026-02-26 15:14:21
REC_12801,include,0.85,,ChatGPT user satisfaction and continued use intention in HE,claude-opus-4-6,2026-02-26 15:14:21
REC_10087,uncertain,0.55,,"AI generation gap; Gen Z students vs teachers, may be descriptive/exploratory",claude-opus-4-6,2026-02-26 15:14:21
REC_12803,include,0.8,,Complex thinking and AI tools adoption among university students,claude-opus-4-6,2026-02-26 15:14:21
REC_05359,exclude,0.85,E-FT5,"ML tool evaluation with domain experts; system comparison, not adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_12806,uncertain,0.55,,Palestinian faculty AI attitudes; descriptive approach mentioned,claude-opus-4-6,2026-02-26 15:14:21
REC_05363,exclude,0.8,E-FT4,"Trust in AI and AI tech acceptance; general context, not education-specific",claude-opus-4-6,2026-02-26 15:14:21
REC_10089,include,0.8,,ChatGPT limitations/risks understanding and willingness to use in education,claude-opus-4-6,2026-02-26 15:14:21
REC_12807,include,0.85,,ChatGPT usage/attitudes driven by perceptions among university students,claude-opus-4-6,2026-02-26 15:14:21
REC_04004,uncertain,0.55,,"Turkish ChatGPT scales psychometric validation; nursing students, instrument study",claude-opus-4-6,2026-02-26 15:14:21
REC_10091,uncertain,0.55,,Disciplinary differences in GenAI engagement; may be descriptive,claude-opus-4-6,2026-02-26 15:14:21
REC_12809,exclude,0.8,E-FT2,"AI and academic integrity implications; focus on integrity, not adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_01935,uncertain,0.55,,"Teacher AI scaffolding in special education; n=56, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_01936,include,0.9,,Chinese students' continued DeepSeek learning intentions using TAM-SOR model,claude-opus-4-6,2026-02-26 15:14:21
REC_12810,include,0.85,,How enjoyment drives GenAI use in HE; innovation skills + adoption,claude-opus-4-6,2026-02-26 15:14:21
REC_10093,exclude,0.85,E-FT3,"Metaverse continuous intention in HE; metaverse, not AI focal",claude-opus-4-6,2026-02-26 15:14:21
REC_12812,uncertain,0.55,,AI benefits/challenges for pre-service teachers in Latvia; may be descriptive,claude-opus-4-6,2026-02-26 15:14:21
REC_01937,include,0.85,,AI tool acceptance and communication/vocabulary impact among Vietnamese EFL,claude-opus-4-6,2026-02-26 15:14:21
REC_10094,uncertain,0.55,,"Language learners' ChatGPT approaches; learning approaches, not standard adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_01938,include,0.9,,University students' GenAI behavior in Saudi Arabia through UTAUT,claude-opus-4-6,2026-02-26 15:14:21
REC_12816,uncertain,0.55,,"Educator AI literacy factors; AI literacy focus, not adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_12818,uncertain,0.55,,"AI dependence and research productivity; dependence → productivity, not adoption",claude-opus-4-6,2026-02-26 15:14:21
REC_01943,include,0.85,,Generative art learning intention using SEM-ANN; human-AI co-creation + HE,claude-opus-4-6,2026-02-26 15:14:21
REC_12819,uncertain,0.55,,Perceived institutional support and AI learning perceptions; moderating effects,claude-opus-4-6,2026-02-26 15:14:21
REC_01945,include,0.9,,Students' AI teaching assistant adoption using TAM; human-like features + HE,claude-opus-4-6,2026-02-26 15:14:21
REC_05389,include,0.85,,GenAI acceptance scale using UTAUT; student acceptance validation,claude-opus-4-6,2026-02-26 15:14:21
REC_12820,uncertain,0.55,,Student AI engagement in Jordanian universities; may be descriptive survey,claude-opus-4-6,2026-02-26 15:14:21
REC_11799,uncertain,0.5,,"AI education for medical students; curriculum evaluation, not adoption model",claude-opus-4-6,2026-02-26 15:14:21
REC_10125,uncertain,0.55,,Students' intentions to learn AI; learning AI ≠ adopting AI tools,claude-opus-4-6,2026-02-26 15:14:21
REC_05392,include,0.85,,AI chatbot acceptance in self-directed learning with ICT self-efficacy,claude-opus-4-6,2026-02-26 15:14:21
REC_11812,uncertain,0.55,,"Radiology residents' AI perceptions; cross-sectional, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
