relpath,status,classification,academic_size,onedrive_size,academic_sha256,onedrive_sha256,recommendation
.DS_Store,same_relative_path_different_content,runtime_or_session_state,12292,8196,7bbc226046239bb670b398ea9a68c81c9e3f32499a765e770fa98933f1507b7d,0f48f135a1f877595081b8ddeeebdc69b8276655bf3cc5851563583ceb0574f7,preserve old OneDrive version in archive snapshot; canonical Academic version wins for mirror unless researcher reopens
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch45_execution_summary_20260608.md,academic_only,runtime_or_session_state,1163,,e4a7b64a85bf6e1ec3d1bf508bb6bb1eef429320c9902fb02f5e100658307065,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase1_pairA_reference_draft_20260608.csv,academic_only,runtime_or_session_state,34106,,1ba4562b156879cee7ebdf222d49babc9932cd8d77d25c1383e61dd34a7e1513,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase1_pairA_source_audit_20260608.csv,academic_only,runtime_or_session_state,9088,,a952d2a9eafc1dc499bd6773762aa1fde4374cb930b513e6e04ed96319272e72,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase1_pairA_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,3070,,b9946d2ee44d2c7eb8a1fe0cc5dde616494a07411dd7a97b4644292afbf78b38,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase1_pairB_reference_draft_20260608.csv,academic_only,runtime_or_session_state,107034,,196e8a3364f9dfef522f608a72a2985539de255f78c7fe15c858d1d2651dd3fc,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase1_pairB_source_audit_20260608.csv,academic_only,runtime_or_session_state,17572,,993cd998fbf2e44b3f275251256ddedd1ab7229f19de9b06a3a3e127361dcb8d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase1_pairB_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,3828,,a00e213162c134ccf9321444d2a7bb732ab76ed281963160876e5f1882bb6923,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase2_pairC_reference_draft_20260608.csv,academic_only,runtime_or_session_state,44001,,3a01ddc4196e1ef33562f15a7344573da20d00bd457a2dbbe062eaa1e2e2d845,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase2_pairC_source_audit_20260608.csv,academic_only,runtime_or_session_state,12705,,f8cc96a32a198653057adffae0aa8efe688ad219bdf7639dddd358f14421ac18,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase2_pairC_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,3644,,b6bde213c4dc7ffd11cd29f402cf50ada4e16f1e8aa272e60e1ed1e058f0232f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase2_pairD_reference_draft_20260608.csv,academic_only,runtime_or_session_state,68005,,a7700d7ed9f37114c83484f99f3f95e182062ecaafa1f687c5c3da382b247239,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase2_pairD_source_audit_20260608.csv,academic_only,runtime_or_session_state,12027,,b825fc0189cac1f1fa0b3b1d891123a1b0dfee6bb2bca0347cfaf44befae2725,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch4_phase2_pairD_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,3343,,19ba7a81a407901c087b5bcabba4381ce7f5b43c945c994e920bee008c088444,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch5_reference_draft_20260608.csv,academic_only,runtime_or_session_state,121204,,88dfee7b109dbd9bceab51684bc83debc020fea8d2643c5a1ac37bf5f1104dd8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch5_source_audit_20260608.csv,academic_only,runtime_or_session_state,29037,,147b91a9018426aa2008b3deb702f2755a1bee7e2550714bb425915d1c775df1,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_residual_batch5_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,6890,,48bec48e05312839d78f2a7e15622cc0c6cfa514fa4a71509dea8b22ff8cfb41,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_step4_application_progress_20260608.csv,academic_only,runtime_or_session_state,191561,,b93b4ae39ebe050406448a40a965863faa3e6454c18ba3281d7273f61d3b9aaf,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_step4_bundled_progress_summary_20260608.md,academic_only,runtime_or_session_state,10467,,97c109db8a6f02cf736d04ead8c96981ae36c79951ce3e4271de336899e6ace4,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_step4_research_specification_workplan_20260608.md,academic_only,runtime_or_session_state,6173,,0b06caaccf512d3dd13c538e61d9ee9a69f60acae5e6ad0228631d7c5748e972,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/full_corpus_unresolved_blocker_register_20260608.csv,academic_only,runtime_or_session_state,197,,a6aa5d27ac037178840e81e713b885d800706348ed7ea750883c4019bac39f4d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/paper2_reference_standard_freeze_note.md,academic_only,runtime_or_session_state,3318,,b78c5cedfe085c38ac69e429859d61a2e859ab06c77d7929e992dad7138829d4,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/paper_b_phase2_source_adjudicated_reference_draft_20260608.csv,academic_only,runtime_or_session_state,26245,,4c2577c5f116575575c6c23173fbccb4fe48d9e18dcbf2aa9a4cd73cd0397d35,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/paper_b_phase2_source_adjudicated_reference_frozen_20260608.csv,academic_only,runtime_or_session_state,26615,,7d15ab91ffc65419efa0c4c6b312167cdce9e3fae88fe7e43564653e5a8aade1,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/paper_b_phase2_step4_decision_application_audit_20260608.csv,academic_only,runtime_or_session_state,3264,,61b9f7efb6c191ec21910dc96ef06580c3c84ae3f896f34c79642525b4e17c7e,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_high_confidence_reference_draft_20260608.csv,academic_only,runtime_or_session_state,46867,,16b0a1d2087537906a9239cc6624ec2c4a1a8935016c0154f6f31e89389f91e8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_high_confidence_reference_draft_status_20260608.csv,academic_only,runtime_or_session_state,5585,,3b58bd2b0b490c9407554f09f5fbec5c3c1bb2bd82374b93ad89e63a3f75264b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_high_confidence_reference_draft_summary_20260608.md,academic_only,runtime_or_session_state,3027,,4c0334db972363fb951aa08e7e5f95ac58b94a33333ee0c8112715eac139b9a9,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_high_priority_rule_audit_20260608.csv,academic_only,runtime_or_session_state,3009,,96d47245a437b2cea22807a02a5d4f082113e89d3989ed7478b081b5dd6f3d59,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_high_priority_rule_audit_summary_20260608.md,academic_only,runtime_or_session_state,1946,,4f10f680e92e59ca7779408584916539f367da4ac80e85f2d9b7abae02a74e81,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_high_priority_rule_reference_draft_20260608.csv,academic_only,runtime_or_session_state,27159,,0185d8f8d95d0425923f14cf9adec2090dbf8e660de9883441acbfbcdf807fd8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_logged_decision_application_audit_20260608.csv,academic_only,runtime_or_session_state,11707,,f505d4b06aa67c63e4d83509c5aafd5742e78593d29ebd84cea9382dfb8b4186,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_logged_decision_application_summary_20260608.md,academic_only,runtime_or_session_state,3628,,0f76649bd40f39b260679e5d1b6308acebae8baf920cc566821e924f46d26823,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_rule_progress_audit_queue_20260608.csv,academic_only,runtime_or_session_state,8412,,ebcfac86102d603b696cfbcb081fd682e38961c439fac1a7dab95bb160c6e608,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_rule_progress_precondition_plan_20260608.csv,academic_only,runtime_or_session_state,7559,,4ef650cd74f27a6e8518d1e9b66e0edf2a1f1e4213da8d66055064c0e25d8b67,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_rule_progress_precondition_summary_20260608.md,academic_only,runtime_or_session_state,1747,,d10f44bbecc6371ffe20849a9cb39e4de0d1290ab9fba41408860e1d5a012eb8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_rule_progress_reference_draft_20260608.csv,academic_only,runtime_or_session_state,67010,,0b6807cc6ea1319ca4bfd37c9e8b1fc4ba3a943abd4b4b870726cad6c310285d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_rule_progress_source_audit_20260608.csv,academic_only,runtime_or_session_state,10244,,5d373a08524978b06ae2a18c766abdb367bf30b5d82fa20b5d3961e4786a452b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_rule_progress_source_audit_summary_20260608.md,academic_only,runtime_or_session_state,3099,,748cc5172d2980d116da5448bbcfb843378cd7e71b91fd95de88d5369e878861,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase1_s191_reconciliation_20260608.md,academic_only,runtime_or_session_state,1510,,d40f3f4bd044ab90595d1c7f6e0aa59d7a08cbca65d16016b0068482c8e25793,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/phase2_confirmed_exclusion_full_corpus_audit_20260608.csv,academic_only,runtime_or_session_state,4789,,bc7693d0b27dc69a2c8854ce0f10a6fba43e5af9b8f4871cb314a17ac5ab8bf7,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/post_freeze_corrections_20260608.md,academic_only,runtime_or_session_state,357,,c0dc6cd924ba5b42142855b3338d264a3a824f6157194e99e3b4b63b7997dcaf,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/post_freeze_corrections_full_corpus_20260609.md,academic_only,runtime_or_session_state,391,,74fbc08949129b5027b237a32e0d213e0fa4b7cbf544ea47ab6d4cd0a38b604d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/qa/README.md,academic_only,runtime_or_session_state,567,,e8f9bc945cc3981c03e91aed0eb9aa8d9946210bf1b0536c684ea7bf865b5d17,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/qa/freeze_audit_20260608.md,academic_only,runtime_or_session_state,2764,,7cc425eb0ab28fbba7c74d231afaa87b47b698f6d5c17440c397ec7c2ee8614a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/reference_standard_freeze_audit_draft_20260608.md,academic_only,runtime_or_session_state,3621,,50c8f1fa8186ec0c8f53fa09b94864dae12b85149148f937d3efe4cb95efd62f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/reference_standard_freeze_log_20260608.md,academic_only,runtime_or_session_state,4757,,2b90d2e1de47e14b6b082014082fef955e10138798fdb63c1fadbb38c6f95498,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-3-measurement_auditor/data/04_extraction/04_reference_standard_freeze/source_adjudication_decisions_20260605.csv,academic_only,runtime_or_session_state,4247,,03b6506dbbef8631665d1d7ed8c9c2d7876c50dfda1e5c8cdfc8bb9c4a80d535,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
