task_unit_id,study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,reference_r_value,reference_r_source,reference_evidence_type,evidence_family,denominator_family,scoring_eligibility,mapping_confidence,caveat_ids,source_location,frozen_reference_file,model_input_policy,step5_gate_status,notes
FC-S5-TASK-00924,S093,S093_full_sample_ATT_BI,phase2,Pair C,full_sample,127,ATT,BI,0.89,beta_converted_peterson_brown,standardized_path_beta_converted,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,S093.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 source-located Table 3 beta-converted rows; R4 path-coefficient rows are not drafted. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.
FC-S5-TASK-00925,S093,S093_full_sample_ATT_EE,phase2,Pair C,full_sample,127,ATT,EE,0.48,beta_converted_peterson_brown,standardized_path_beta_converted,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,S093.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 source-located Table 3 beta-converted rows; R4 path-coefficient rows are not drafted. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.
FC-S5-TASK-00926,S093,S093_full_sample_ATT_PE,phase2,Pair C,full_sample,127,ATT,PE,0.39,beta_converted_peterson_brown,standardized_path_beta_converted,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,S093.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 source-located Table 3 beta-converted rows; R4 path-coefficient rows are not drafted. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.
FC-S5-TASK-00927,S093,S093_full_sample_BI_FC,phase2,Pair C,full_sample,127,BI,FC,-0.08,beta_converted_peterson_brown,standardized_path_beta_converted,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,S093.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 source-located Table 3 beta-converted rows; R4 path-coefficient rows are not drafted. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.
FC-S5-TASK-00928,S093,S093_full_sample_BI_UB,phase2,Pair C,full_sample,127,BI,UB,0.62,beta_converted_peterson_brown,standardized_path_beta_converted,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,S093.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 source-located Table 3 beta-converted rows; R4 path-coefficient rows are not drafted. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.
FC-S5-TASK-00929,S093,S093_full_sample_EE_FC,phase2,Pair C,full_sample,127,EE,FC,0.15,beta_converted_peterson_brown,standardized_path_beta_converted,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,S093.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 source-located Table 3 beta-converted rows; R4 path-coefficient rows are not drafted. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.
FC-S5-TASK-00930,S094,S094_full_sample_PE_TRU,phase2,Pair D,full_sample,517,PE,TRU,0.579,beta_converted_peterson_brown,standardized_path_beta_converted,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,S094.pdf Table 3,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R3 source-located Table 3 beta-converted PE-TRU row; R2 records the same value as direct but lacks source-location. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.
FC-S5-TASK-00931,S095,S095_full_sample_ANX_BI,phase1,Pair A,full_sample,1055,ANX,BI,0.602,beta_converted_peterson_brown,standardized_path_beta_converted_from_original_path_or_beta,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,"S095.pdf Table 6, p.15",data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.
FC-S5-TASK-00932,S095,S095_full_sample_BI_EE,phase1,Pair A,full_sample,1055,BI,EE,0.343,beta_converted_peterson_brown,standardized_path_beta_converted_from_original_path_or_beta,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,"S095.pdf Table 6, p.15",data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.
FC-S5-TASK-00933,S095,S095_full_sample_BI_FC,phase1,Pair A,full_sample,1055,BI,FC,0.239,beta_converted_peterson_brown,standardized_path_beta_converted_from_original_path_or_beta,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,"S095.pdf Table 6, p.15",data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.
FC-S5-TASK-00934,S095,S095_full_sample_BI_PE,phase1,Pair A,full_sample,1055,BI,PE,0.527,beta_converted_peterson_brown,standardized_path_beta_converted_from_original_path_or_beta,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,"S095.pdf Table 6, p.15",data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.
FC-S5-TASK-00935,S095,S095_full_sample_BI_SI,phase1,Pair A,full_sample,1055,BI,SI,0.358,beta_converted_peterson_brown,standardized_path_beta_converted_from_original_path_or_beta,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,medium,CAV005,"S095.pdf Table 6, p.15",data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.
FC-S5-TASK-00936,S095,S095_full_sample_EE_FC,phase1,Pair A,full_sample,1055,EE,FC,0.704,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV005,S095.pdf Text p.14,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.
FC-S5-TASK-00937,S095,S095_full_sample_EE_PE,phase1,Pair A,full_sample,1055,EE,PE,0.644,source_reported_pearson_or_latent_correlation,source_reported_direct_correlation_or_latent_correlation,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV005,S095.pdf Text p.14,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.
