record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_05925,Who is most likely to accept AI chatbots? A sequential explanatory mixed-methods study of personality and ChatGPT acceptance for language learning,2025,WoS; Scopus,uncertain,uncertain,0.0,0.2,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract is missing, making it impossible to verify if it is an empirical quantitative study, reports usable effect sizes, or falls within the specified publication date range (2015-2025) and language (English).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08960,Investigating the factors influencing the adoption and use of artificial intelligence applications among Pakistani university research scholars: An empirical study,2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical study focusing on AI adoption in education among university scholars. However, information on publication date, language, and reporting of usable effect sizes is missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_07987,"Enhancing Teaching Competency in Higher Education: The Role of AI Efficacy, Social Media Use and Classroom Dynamics",2025,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract suggests a focus on AI in higher education with potential adoption constructs and relevant participants. However, critical information regarding its empirical quantitative nature, reported effect sizes, and publication date/language is missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12229,CHALLENGES OF ARTIFICIAL INTELLIGENCE ON THE LEARNING PROCESS IN HIGHER EDUCATION,2024,WoS,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Insufficient information (missing abstract and keywords) to determine if the study is empirical quantitative, measures adoption constructs, or reports usable effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12234,OPTIMIZATION OF THE EDUCATIONAL EXPERIENCE IN HIGHER EDUCATION USING PREDICTIVE ARTIFICIAL INTELLIGENCE MODELS,2024,Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates AI in higher education, suggesting a quantitative study. However, without an abstract, it's unclear if adoption constructs are measured or if effect sizes are reported.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14245,Examining Google Gemini’s acceptance and usage in higher education,2024,Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract and publication date are missing, preventing verification of methodology, specific constructs, reported effect sizes, and publication timeframe.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14975,Exploring Omani EFL Learners’ Perceptions of AI Tools,2025,Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Insufficient information to determine if specific adoption constructs are measured, if it is an empirical quantitative study reporting effect sizes, and if it falls within the specified publication date range and language.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05938,Examining Acceptance and Use of AI-powered Adaptive Learning Systems Among Higher Education Instructors-Bridging Digital Gap,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title aligns with inclusion criteria regarding empirical, AI-focus, education context, and adoption constructs. However, publication date/language and evidence of usable effect sizes cannot be determined from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_07990,"Emotion-Aware AI in Physical Education: Investigating Affective Computing's Role in Motivation, Regulation, and Self-Efficacy",2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on emotion-aware AI in physical education and measures self-efficacy, aligning with several inclusion criteria. However, quantitative methodology, publication details, and effect size reporting are not confirmed by the abstract.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14976,AI-Learning. Acceptance of artificial intelligence in Communication students,2025,WoS,uncertain,uncertain,0.0,0.4,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract does not specify the study's methodology (quantitative vs. qualitative), whether usable effect sizes are reported, or the publication year/language, making inclusion uncertain.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_07992,Learning Motivation and Digital Literacy in AI Adoption for Self-Regulated English Learning,2025,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates relevance to AI adoption in education, but the absence of an abstract and source information prevents confirmation of methodology, effect sizes, publication year, and language.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11498,Readiness Towards Artificial Intelligence Among Undergraduate Medical Students in Malaysia,2023,Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates 'Readiness Towards Artificial Intelligence' among 'Undergraduate Medical Students', which suggests an educational context and an adoption construct. However, it's unclear if the study is empirical quantitative, focuses on specific AI tools, or reports effect sizes. Publication date and language are also unknown.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14248,"Student acceptance of ChatGPT in higher education: A mixed-method study of attitudes, intentions, and concerns",2025,Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on ChatGPT acceptance in higher education among students, aligning with several criteria. However, the absence of the abstract makes it impossible to confirm empirical quantitative methodology and reported effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11503,Generative Artificial Intelligence in Graphic Design Education: A Student Perspective; L'intelligence artificielle générative dans l'enseignement du graphisme: Le point de vue d'un étudiant,2024,Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title indicates a focus on generative AI in education with students as participants. However, the absence of an abstract and keywords makes it impossible to verify the study's empirical quantitative nature, the presence of adoption constructs, publication details (date/language), and reported effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08000,A Study on Chinese College Students' Intention to Use Toward AI Chatbots: Integrating Innovation Diffusion Theory and Technology Acceptance Model,2025,WoS,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical quantitative study on AI chatbots and adoption constructs in an educational setting with students. However, the abstract and source information are missing, preventing confirmation of publication year/language and the presence of usable effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14992,"Attitude, Readiness, and Predictors of AI Adoption among Undergraduate Medical Students",2025,Scopus,uncertain,uncertain,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests an empirical quantitative study focusing on AI adoption by students in education, measuring relevant constructs. However, the abstract is missing, preventing verification of publication year, language, and reported effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12281,"Generative AI in Higher Education: Students' Perspectives on Adoption, Ethical Concerns, and Academic Impact",2025,WoS,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests an empirical quantitative study focusing on AI adoption in education, but the abstract is missing, preventing assessment of methodology, effect sizes, and publication details.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_14994,Virtual trainers with artificial intelligence: levels of acceptance among university students,2022,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates AI tools and adoption constructs in education. However, it's uncertain if it's an empirical quantitative study, its publication details, or if it reports usable effect sizes without the abstract or full text.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_08001,"Flow, Psychological Needs, and Behavioral Intention in AI-Assisted Learning: Evidence From Music Education",2025,WoS,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title indicates a focus on AI-assisted learning and behavioral intention in music education, aligning with criteria 1, 2, 3, and 4. However, information regarding publication year, language, and reported effect sizes is not provided.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11524,Radiologic Technology Students' Perceptions on Adoption of Artificial Intelligence Technology in Radiology,2024,WoS,uncertain,uncertain,0.0,0.4,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests AI in education and adoption constructs among students. However, it's uncertain if it's an empirical quantitative study with usable effect sizes or published within the specified timeframe.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
