study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S134,S134_full_sample_BI_EE,phase2,Pair C,full_sample,506,BI,EE,0.1,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S134,S134_full_sample_BI_FC,phase2,Pair C,full_sample,506,BI,FC,0.07,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S134,S134_full_sample_BI_PE,phase2,Pair C,full_sample,506,BI,PE,0.44,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S134,S134_full_sample_BI_SI,phase2,Pair C,full_sample,506,BI,SI,0.08,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S134,S134_full_sample_BI_UB,phase2,Pair C,full_sample,506,BI,UB,0.44,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S134,S134_full_sample_FC_UB,phase2,Pair C,full_sample,506,FC,UB,0.17,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S135,S135_full_sample_ATT_BI,phase2,Pair D,full_sample,302,ATT,BI,0.752,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_ATT_EE,phase2,Pair D,full_sample,302,ATT,EE,0.45,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_ATT_PE,phase2,Pair D,full_sample,302,ATT,PE,0.778,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_ATT_SI,phase2,Pair D,full_sample,302,ATT,SI,0.552,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_BI_EE,phase2,Pair D,full_sample,302,BI,EE,0.49,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_BI_PE,phase2,Pair D,full_sample,302,BI,PE,0.744,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_BI_SI,phase2,Pair D,full_sample,302,BI,SI,0.615,source_reported_pearson_or_latent_correlation,,S135.pdf source table per selected R2 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_EE_PE,phase2,Pair D,full_sample,302,EE,PE,0.507,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_EE_SI,phase2,Pair D,full_sample,302,EE,SI,0.246,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S135,S135_full_sample_PE_SE,phase2,Pair D,full_sample,302,PE,SE,0.52,source_reported_pearson_or_latent_correlation,,S135.pdf Table 13,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 13 direct row set; R3 duplicates values but differs on PE-SE versus PE-SI mapping.
S136,S136_full_sample_BI_EE,phase2,Pair C,full_sample,105,BI,EE,0.418,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_BI_PE,phase2,Pair C,full_sample,105,BI,PE,0.250,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_BI_SI,phase2,Pair C,full_sample,105,BI,SI,0.358,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_BI_UB,phase2,Pair C,full_sample,105,BI,UB,0.550,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_EE_PE,phase2,Pair C,full_sample,105,EE,PE,0.283,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_EE_SI,phase2,Pair C,full_sample,105,EE,SI,0.397,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_EE_UB,phase2,Pair C,full_sample,105,EE,UB,0.374,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_PE_SI,phase2,Pair C,full_sample,105,PE,SI,0.142,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_PE_UB,phase2,Pair C,full_sample,105,PE,UB,0.057,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
S136,S136_full_sample_SI_UB,phase2,Pair C,full_sample,105,SI,UB,0.484,source_reported_latent_correlation,,S136.pdf Table 3 Discriminant validity,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch2_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use matching R1/R4 Table 3 values; HM and habit excluded.
