ai_trace_status,candidate_status,recommended_human_action,study_id,missing_pair,construct_1,construct_2,present_full10_pairs,missing_full10_pairs,sample_size_values_seen,candidate_value,construct_1_terms_found,construct_2_terms_found,table_terms_found,base_study_id_used_for_source_text,source_packet_exists,source_packet_file,pdf_exists,pdf_matched_stem,pdf_text_status,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ATT-SI,ATT,SI,21,24,,,attitudes,SI;social influence,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ATT-TRU,ATT,TRU,21,24,,,attitudes,TRU;trust,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,ATT-UB,ATT,UB,21,24,,,attitudes,UB;actual use;usage behavior;use;use behavior,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,BI-SE,BI,SE,21,24,,,BI;behavioral intention;intention to use;usage intention,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,EE-SE,EE,SE,21,24,,,EE;ease of use;effort expectancy;perceived ease of use,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,FC-SE,FC,SE,21,24,,,FC;facilitating;facilitating conditions;resources;support,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,PE-SE,PE,SE,21,24,,,PE;perceived usefulness;performance expectancy;useful;usefulness,SE;efficacy;self-efficacy,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,SE-SI,SE,SI,21,24,,,SE;efficacy;self-efficacy,SI;social influence,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,SE-TRU,SE,TRU,21,24,,,SE;efficacy;self-efficacy,TRU;trust,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S121-2,SE-UB,SE,UB,21,24,,,SE;efficacy;self-efficacy,UB;actual use;usage behavior;use;use behavior,correlation;correlations;table,S121,true,S121_source_packet_20260609.txt,true,S121,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-ATT,ANX,ATT,21,24,633.0,,,attitude;attitudes,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-BI,ANX,BI,21,24,633.0,,,BI;behavioral intention;continuance intention;intention to use,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-EE,ANX,EE,21,24,633.0,,,EE;ease of use;effort expectancy;perceived ease of use,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-FC,ANX,FC,21,24,633.0,,,FC;facilitating;facilitating conditions;resources;support,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-PE,ANX,PE,21,24,633.0,,,PE;PU;perceived usefulness;performance expectancy;useful;usefulness,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-SE,ANX,SE,21,24,633.0,,,SE,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-SI,ANX,SI,21,24,633.0,,,SI;social influence,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-TRU,ANX,TRU,21,24,633.0,,,trust,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S157,ANX-UB,ANX,UB,21,24,633.0,,,UB;actual use;use,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,ATT-BI,ATT,BI,21,24,633.0,,attitude;attitudes,BI;behavioral intention;continuance intention;intention to use,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,ATT-EE,ATT,EE,21,24,633.0,,attitude;attitudes,EE;ease of use;effort expectancy;perceived ease of use,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,ATT-FC,ATT,FC,21,24,633.0,,attitude;attitudes,FC;facilitating;facilitating conditions;resources;support,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,ATT-PE,ATT,PE,21,24,633.0,,attitude;attitudes,PE;PU;perceived usefulness;performance expectancy;useful;usefulness,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,ATT-SE,ATT,SE,21,24,633.0,,attitude;attitudes,SE,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,ATT-SI,ATT,SI,21,24,633.0,,attitude;attitudes,SI;social influence,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,ATT-TRU,ATT,TRU,21,24,633.0,,attitude;attitudes,trust,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,ATT-UB,ATT,UB,21,24,633.0,,attitude;attitudes,UB;actual use;use,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,BI-TRU,BI,TRU,21,24,633.0,,BI;behavioral intention;continuance intention;intention to use,trust,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S157,EE-TRU,EE,TRU,21,24,633.0,,EE;ease of use;effort expectancy;perceived ease of use,trust,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,S157,true,S157_source_packet_20260609.txt,true,S157,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,candidate_only_not_analytic_input_until_human_confirmed
