task_unit_id,study_id,decision_id,paper1_primary_analysis_record_id,review_priority,denominator_family,source_condition,freeze_tier,freeze_use,downstream_masem_impact,source_evidence_status,construct_pair,statistic_value,primary_model_id,primary_score_status,primary_answer_state,primary_is_correct,primary_model_value,primary_expected_value,expert_review_decision,rerun_input_role,substitution_eligibility,review_basis,review_note
P2-TASK-03621,S130,R2R3-CORR-V2-03406,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-PE,0.602000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03678,S225,R2R3-CORR-V2-03463,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-EE,0.010000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03679,S225,R2R3-CORR-V2-03464,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-FC,0.130000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03680,S225,R2R3-CORR-V2-03465,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-PE,0.290000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03682,S225,R2R3-CORR-V2-03467,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-SI,0.080000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03685,S225,R2R3-CORR-V2-03470,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-UB,0.650000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03709,S225,R2R3-CORR-V2-03494,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,SI-TRU,0.509000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03710,S225,R2R3-CORR-V2-03495,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,SI-UB,0.406000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03713,S225,R2R3-CORR-V2-03498,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,TRU-UB,0.464000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03744,S193,R2R3-CORR-V2-03529,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-EE,0.559000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03745,S193,R2R3-CORR-V2-03530,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-FC,0.462000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03746,S193,R2R3-CORR-V2-03531,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-PE,0.465000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03748,S193,R2R3-CORR-V2-03533,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-SI,0.528000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03752,S193,R2R3-CORR-V2-03537,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-FC,0.417000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03753,S193,R2R3-CORR-V2-03538,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-PE,0.532000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03755,S193,R2R3-CORR-V2-03540,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-SI,0.561000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03759,S193,R2R3-CORR-V2-03544,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,FC-PE,0.218000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03761,S193,R2R3-CORR-V2-03546,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,FC-SI,0.266000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-03766,S193,R2R3-CORR-V2-03551,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,PE-SI,0.456000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
