study_id,pair,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location_present,flag_present,notes_present,source_packet_exists,value_found_in_source_packet_text,pdf_exists,pdf_text_status,value_found_in_pdf_text,pdf_path_local_only
S214,ATT-FC,ATT,FC,0.406,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,ATT-PE,ATT,PE,0.446,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,ATT-SI,ATT,SI,0.371,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,ATT-UB,ATT,UB,0.367,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,BI-EE,BI,EE,0.484,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,BI-FC,BI,FC,0.536,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,BI-PE,BI,PE,0.486,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,BI-SI,BI,SI,0.398,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,BI-UB,BI,UB,0.557,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,EE-FC,EE,FC,0.629,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,EE-PE,EE,PE,0.561,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,EE-SI,EE,SI,0.479,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,EE-UB,EE,UB,0.475,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,FC-PE,FC,PE,0.437,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,FC-SI,FC,SI,0.388,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,FC-UB,FC,UB,0.561,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,PE-SI,PE,SI,0.561,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,PE-UB,PE,UB,0.359,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S214,SI-UB,SI,UB,0.337,1117.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf
S013,BI-EE,BI,EE,0.503,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,BI-FC,BI,FC,0.484,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,BI-PE,BI,PE,0.671,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,BI-SE,BI,SE,0.516,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,BI-SI,BI,SI,0.566,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,EE-FC,EE,FC,0.479,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,EE-PE,EE,PE,0.575,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,EE-SE,EE,SE,0.535,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,EE-SI,EE,SI,0.392,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,FC-PE,FC,PE,0.485,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,FC-SE,FC,SE,0.686,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,FC-SI,FC,SI,0.42,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,PE-SE,PE,SE,0.572,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,PE-SI,PE,SI,0.529,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S013,SE-SI,SE,SI,0.469,460.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S013.pdf
S167,ATT-BI,ATT,BI,0.67,458.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S167.pdf
S167,ATT-PE,ATT,PE,0.8,458.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S167.pdf
S167,BI-PE,BI,PE,0.74,458.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S167.pdf
S198,BI-EE,BI,EE,0.058,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,BI-FC,BI,FC,-0.171,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,BI-PE,BI,PE,0.297,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,BI-SI,BI,SI,0.319,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,BI-UB,BI,UB,0.801,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,EE-FC,EE,FC,0.45,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,EE-PE,EE,PE,0.166,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,EE-SI,EE,SI,-0.136,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,EE-UB,EE,UB,0.017,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,FC-PE,FC,PE,-0.027,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,FC-SI,FC,SI,-0.046,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,FC-UB,FC,UB,-0.16,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,PE-SI,PE,SI,-0.293,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,PE-UB,PE,UB,0.348,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S198,SI-UB,SI,UB,0.286,520.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
S020,BI-EE,BI,EE,0.523,249.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf
S020,BI-FC,BI,FC,0.586,249.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf
S020,BI-PE,BI,PE,0.876,249.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf
S020,EE-FC,EE,FC,0.677,249.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf
S020,EE-PE,EE,PE,0.477,249.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf
S020,FC-PE,FC,PE,0.468,249.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S020.pdf
S055,ATT-BI,ATT,BI,0.793,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,ATT-EE,ATT,EE,0.74,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,ATT-FC,ATT,FC,0.758,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,ATT-PE,ATT,PE,0.672,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,ATT-SI,ATT,SI,0.701,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,ATT-UB,ATT,UB,0.862,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,BI-EE,BI,EE,0.689,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,BI-FC,BI,FC,0.668,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,BI-PE,BI,PE,0.692,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,BI-SI,BI,SI,0.649,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,BI-UB,BI,UB,0.845,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,EE-FC,EE,FC,0.666,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,EE-PE,EE,PE,0.8,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,EE-SI,EE,SI,0.55,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,EE-UB,EE,UB,0.764,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,FC-PE,FC,PE,0.644,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,FC-SI,FC,SI,0.631,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,FC-UB,FC,UB,0.781,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,PE-SI,PE,SI,0.53,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,PE-UB,PE,UB,0.741,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
S055,SI-UB,SI,UB,0.679,486.0,latest_human_R3_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf
